56;1;7
1;1;10
2;1;10
3;1;10
4;1;10
5;1;10
6;1;10
7;1;10
8;1;10
9;1;10
10;1;10
11;1;10
12;1;10
13;1;10
14;1;10
15;1;10
16;1;10
17;1;10
18;1;10
19;1;10
20;1;10
21;1;10
22;1;10
23;1;9
24;1;9
25;1;9
26;1;9
27;1;9
28;1;9
29;1;9
30;1;9
31;1;9
32;1;9
33;1;9
34;1;9
35;1;9
36;1;9
37;1;9
38;1;9
39;1;9
40;1;9
41;1;9
42;1;9
43;1;9
44;1;9
45;1;9
46;1;9
47;1;9
48;1;9
49;1;9
50;1;9
51;1;9
52;1;9
53;1;9
54;1;9
55;1;9
56;1;9
1;1;12
2;1;12
3;1;12
4;1;12
5;1;12
6;1;12
7;1;12
8;1;12
9;1;12
10;1;12
11;1;12
12;1;12
13;1;12
14;1;12
15;1;12
16;1;12
17;1;12
18;1;12
19;1;12
20;1;12
21;1;12
22;1;12
23;1;11
24;1;11
25;1;11
26;1;11
27;1;11
28;1;11
29;1;11
30;1;11
31;1;11
32;1;11
33;1;11
34;1;11
35;1;11
36;1;11
37;1;11
38;1;11
39;1;11
40;1;11
41;1;11
42;1;11
43;1;11
44;1;11
45;1;11
46;1;11
47;1;11
48;1;11
49;1;11
50;1;11
51;1;11
52;1;11
53;1;11
54;1;11
55;1;11
56;1;11
1;1;14
2;1;14
3;1;14
4;1;14
5;1;14
6;1;14
7;1;14
8;1;14
9;1;14
10;1;14
11;1;14
12;1;14
13;1;14
14;1;14
15;1;14
16;1;14
17;1;14
18;1;14
19;1;14
20;1;14
21;1;14
22;1;14
23;1;13
24;1;13
25;1;13
26;1;13
27;1;13
28;1;13
29;1;13
30;1;13
31;1;13
32;1;13
33;1;13
34;1;13
35;1;13
36;1;13
37;1;13
38;1;13
39;1;13
40;1;13
41;1;13
42;1;13
43;1;13
44;1;13
45;1;13
46;1;13
47;1;13
48;1;13
49;1;13
50;1;13
51;1;13
52;1;13
53;1;13
54;1;13
55;1;13
56;1;13
1;1;16
2;1;16
3;1;16
4;1;16
5;1;16
6;1;16
7;1;16
8;1;16
9;1;16
10;1;16
11;1;16
12;1;16
13;1;16
14;1;16
15;1;16
16;1;16
17;1;16
18;1;16
19;1;16
20;1;16
21;1;16
22;1;16
23;1;15
24;1;15
25;1;15
26;1;15
27;1;15
28;1;15
29;1;15
30;1;15
31;1;15
32;1;15
33;1;15
34;1;15
35;1;15
36;1;15
37;1;15
38;1;15
39;1;15
40;1;15
41;1;15
42;1;15
43;1;15
44;1;15
45;1;15
46;1;15
47;1;15
48;1;15
49;1;15
50;1;15
51;1;15
52;1;15
53;1;15
54;1;15
55;1;15
56;1;15
1;1;18
2;1;18
3;1;18
4;1;18
5;1;18
6;1;18
7;1;18
8;1;18
9;1;18
10;1;18
11;1;18
12;1;18
13;1;18
14;1;18
15;1;18
16;1;18
17;1;18
18;1;18
19;1;18
20;1;18
21;1;18
22;1;18
23;1;17
24;1;17
25;1;17
26;1;17
27;1;17
28;1;17
29;1;17
30;1;17
31;1;17
32;1;17
33;1;17
34;1;17
35;1;17
36;1;17
37;1;17
38;1;17
39;1;17
40;1;17
41;1;17
42;1;17
43;1;17
44;1;17
45;1;17
46;1;17
47;1;17
48;1;17
49;1;17
50;1;17
51;1;17
52;1;17
53;1;17
54;1;17
55;1;17
56;1;17
1;1;20
2;1;20
3;1;20
4;1;20
5;1;20
6;1;20
7;1;20
8;1;20
9;1;20
10;1;20
11;1;20
12;1;20
13;1;20
14;1;20
15;1;20
16;1;20
17;1;20
18;1;20
19;1;20
20;1;20
21;1;20
22;1;20
23;1;19
24;1;19
25;1;19
26;1;19
27;1;19
28;1;19
29;1;19
30;1;19
31;1;19
32;1;19
33;1;19
34;1;19
35;1;19
36;1;19
37;1;19
38;1;19
39;1;19
40;1;19
41;1;19
42;1;19
43;1;19
44;1;19
45;1;19
46;1;19
47;1;19
48;1;19
49;1;19
50;1;19
51;1;19
52;1;19
53;1;19
54;1;19
55;1;19
56;1;19
1;1;22
2;1;22
3;1;22
4;1;22
5;1;22
6;1;22
7;1;22
8;1;22
9;1;22
10;1;22
11;1;22
12;1;22
13;1;22
14;1;22
15;1;22
16;1;22
17;1;22
18;1;22
19;1;22
20;1;22
21;1;22
22;1;22
23;1;21
24;1;21
25;1;21
26;1;21
27;1;21
28;1;21
29;1;21
30;1;21
31;1;21
32;1;21
33;1;21
34;1;21
35;1;21
36;1;21
37;1;21
38;1;21
39;1;21
40;1;21
41;1;21
42;1;21
43;1;21
44;1;21
45;1;21
46;1;21
47;1;21
48;1;21
49;1;21
50;1;21
51;1;21
52;1;21
53;1;21
54;1;21
55;1;21
56;1;21
1;1;24
2;1;24
3;1;24
4;1;24
5;1;24
6;1;24
7;1;24
8;1;24
9;1;24
10;1;24
11;1;24
12;1;24
13;1;24
14;1;24
15;1;24
16;1;24
17;1;24
18;1;24
19;1;24
20;1;24
21;1;24
22;1;24
23;1;23
24;1;23
25;1;23
26;1;23
27;1;23
28;1;23
29;1;23
30;1;23
31;1;23
32;1;23
33;1;23
34;1;23
35;1;23
36;1;23
37;1;23
38;1;23
39;1;23
40;1;23
41;1;23
42;1;23
43;1;23
44;1;23
45;1;23
46;1;23
47;1;23
48;1;23
49;1;23
50;1;23
51;1;23
52;1;23
53;1;23
54;1;23
55;1;23
56;1;23
1;1;26
2;1;26
3;1;26
4;1;26
5;1;26
6;1;26
7;1;26
8;1;26
9;1;26
10;1;26
11;1;26
12;1;26
13;1;26
14;1;26
15;1;26
16;1;26
17;1;26
18;1;26
19;1;26
20;1;26
21;1;26
22;1;26
23;1;25
24;1;25
25;1;25
26;1;25
27;1;25
28;1;25
29;1;25
30;1;25
31;1;25
32;1;25
33;1;25
34;1;25
35;1;25
36;1;25
37;1;25
38;1;25
39;1;25
40;1;25
41;1;25
42;1;25
43;1;25
44;1;25
45;1;25
46;1;25
47;1;25
48;1;25
49;1;25
50;1;25
51;1;25
52;1;25
53;1;25
54;1;25
55;1;25
56;1;25
1;1;28
2;1;28
3;1;28
4;1;28
5;1;28
6;1;28
7;1;28
8;1;28
9;1;28
10;1;28
11;1;28
12;1;28
13;1;28
14;1;28
15;1;28
16;1;28
17;1;28
18;1;28
19;1;28
20;1;28
21;1;28
22;1;28
23;1;27
24;1;27
25;1;27
26;1;27
27;1;27
28;1;27
29;1;27
30;1;27
31;1;27
32;1;27
33;1;27
34;1;27
35;1;27
36;1;27
37;1;27
38;1;27
39;1;27
40;1;27
41;1;27
42;1;27
43;1;27
44;1;27
45;1;27
46;1;27
47;1;27
48;1;27
49;1;27
50;1;27
51;1;27
52;1;27
53;1;27
54;1;27
55;1;27
56;1;27
1;1;30
2;1;30
3;1;30
4;1;30
5;1;30
6;1;30
7;1;30
8;1;30
9;1;30
10;1;30
11;1;30
12;1;30
13;1;30
14;1;30
15;1;30
16;1;30
17;1;30
18;1;30
19;1;30
20;1;30
21;1;30
22;1;30
23;1;29
24;1;29
25;1;29
26;1;29
27;1;29
28;1;29
29;1;29
30;1;29
31;1;29
32;1;29
33;1;29
34;1;29
35;1;29
36;1;29
37;1;29
38;1;29
39;1;29
40;1;29
41;1;29
42;1;29
43;1;29
44;1;29
45;1;29
46;1;29
47;1;29
48;1;29
49;1;29
50;1;29
51;1;29
52;1;29
53;1;29
54;1;29
55;1;29
56;1;29
1;1;32
2;1;32
3;1;32
4;1;32
5;1;32
6;1;32
7;1;32
8;1;32
9;1;32
10;1;32
11;1;32
12;1;32
13;1;32
14;1;32
15;1;32
16;1;32
17;1;32
18;1;32
19;1;32
20;1;32
21;1;32
22;1;32
23;1;31
24;1;31
25;1;31
26;1;31
27;1;31
28;1;31
29;1;31
30;1;31
31;1;31
32;1;31
33;1;31
34;1;31
35;1;31
36;1;31
37;1;31
38;1;31
39;1;31
40;1;31
41;1;31
42;1;31
43;1;31
44;1;31
45;1;31
46;1;31
47;1;31
48;1;31
49;1;31
50;1;31
51;1;31
52;1;31
53;1;31
54;1;31
55;1;31
56;1;31
1;1;34
2;1;34
3;1;34
4;1;34
5;1;34
6;1;34
7;1;34
8;1;34
9;1;34
10;1;34
11;1;34
12;1;34
13;1;34
14;1;34
15;1;34
16;1;34
17;1;34
18;1;34
19;1;34
20;1;34
21;1;34
22;1;34
23;1;33
24;1;33
25;1;33
26;1;33
27;1;33
28;1;33
29;1;33
30;1;33
31;1;33
32;1;33
33;1;33
34;1;33
35;1;33
36;1;33
37;1;33
38;1;33
39;1;33
40;1;33
41;1;33
42;1;33
43;1;33
44;1;33
45;1;33
46;1;33
47;1;33
48;1;33
49;1;33
50;1;33
51;1;33
52;1;33
53;1;33
54;1;33
55;1;33
56;1;33
1;1;36
2;1;36
3;1;36
4;1;36
5;1;36
6;1;36
7;1;36
8;1;36
9;1;36
10;1;36
11;1;36
12;1;36
13;1;36
14;1;36
15;1;36
16;1;36
17;1;36
18;1;36
19;1;36
20;1;36
21;1;36
22;1;36
23;1;35
24;1;35
25;1;35
26;1;35
27;1;35
28;1;35
29;1;35
30;1;35
31;1;35
32;1;35
33;1;35
34;1;35
35;1;35
36;1;35
37;1;35
38;1;35
39;1;35
40;1;35
41;1;35
42;1;35
43;1;35
44;1;35
45;1;35
46;1;35
47;1;35
48;1;35
49;1;35
50;1;35
51;1;35
52;1;35
53;1;35
54;1;35
55;1;35
56;1;35
1;1;38
2;1;38
3;1;38
4;1;38
5;1;38
6;1;38
7;1;38
8;1;38
9;1;38
10;1;38
11;1;38
12;1;38
13;1;38
14;1;38
15;1;38
16;1;38
17;1;38
18;1;38
19;1;38
20;1;38
21;1;38
22;1;38
23;1;37
24;1;37
25;1;37
26;1;37
27;1;37
28;1;37
29;1;37
30;1;37
31;1;37
32;1;37
33;1;37
34;1;37
35;1;37
36;1;37
37;1;37
38;1;37
39;1;37
40;1;37
41;1;37
42;1;37
43;1;37
44;1;37
45;1;37
46;1;37
47;1;37
48;1;37
49;1;37
50;1;37
51;1;37
52;1;37
53;1;37
54;1;37
55;1;37
56;1;37
1;1;40
2;1;40
3;1;40
4;1;40
5;1;40
6;1;40
7;1;40
8;1;40
9;1;40
10;1;40
11;1;40
12;1;40
13;1;40
14;1;40
15;1;40
16;1;40
17;1;40
18;1;40
19;1;40
20;1;40
21;1;40
22;1;40
23;1;39
24;1;39
25;1;39
26;1;39
27;1;39
28;1;39
29;1;39
30;1;39
31;1;39
32;1;39
33;1;39
34;1;39
35;1;39
36;1;39
37;1;39
38;1;39
39;1;39
40;1;39
41;1;39
42;1;39
43;1;39
44;1;39
45;1;39
46;1;39
47;1;39
48;1;39
49;1;39
50;1;39
51;1;39
52;1;39
53;1;39
54;1;39
55;1;39
56;1;39
1;1;42
2;1;42
3;1;42
4;1;42
5;1;42
6;1;42
7;1;42
8;1;42
9;1;42
10;1;42
11;1;42
12;1;42
13;1;42
14;1;42
15;1;42
16;1;42
17;1;42
18;1;42
19;1;42
20;1;42
21;1;42
22;1;42
23;1;41
24;1;41
25;1;41
26;1;41
27;1;41
28;1;41
29;1;41
30;1;41
31;1;41
32;1;41
33;1;41
34;1;41
35;1;41
36;1;41
37;1;41
38;1;41
39;1;41
40;1;41
41;1;41
42;1;41
43;1;41
44;1;41
45;1;41
46;1;41
47;1;41
48;1;41
49;1;41
50;1;41
51;1;41
52;1;41
53;1;41
54;1;41
55;1;41
56;1;41
1;1;44
2;1;44
3;1;44
4;1;44
5;1;44
6;1;44
7;1;44
8;1;44
9;1;44
10;1;44
11;1;44
12;1;44
13;1;44
14;1;44
15;1;44
16;1;44
17;1;44
18;1;44
19;1;44
20;1;44
21;1;44
22;1;44
23;1;43
24;1;43
25;1;43
26;1;43
27;1;43
28;1;43
29;1;43
30;1;43
31;1;43
32;1;43
33;1;43
34;1;43
35;1;43
36;1;43
37;1;43
38;1;43
39;1;43
40;1;43
41;1;43
42;1;43
43;1;43
44;1;43
45;1;43
46;1;43
47;1;43
48;1;43
49;1;43
50;1;43
51;1;43
52;1;43
53;1;43
54;1;43
55;1;43
56;1;43
1;1;46
2;1;46
3;1;46
4;1;46
5;1;46
6;1;46
7;1;46
8;1;46
9;1;46
10;1;46
11;1;46
12;1;46
13;1;46
14;1;46
15;1;46
16;1;46
17;1;46
18;1;46
19;1;46
20;1;46
21;1;46
22;1;46
23;1;45
24;1;45
25;1;45
26;1;45
27;1;45
28;1;45
29;1;45
30;1;45
31;1;45
32;1;45
33;1;45
34;1;45
35;1;45
36;1;45
37;1;45
38;1;45
39;1;45
40;1;45
41;1;45
42;1;45
43;1;45
44;1;45
45;1;45
46;1;45
47;1;45
48;1;45
49;1;45
50;1;45
51;1;45
52;1;45
53;1;45
54;1;45
55;1;45
56;1;45
1;1;48
2;1;48
3;1;48
4;1;48
5;1;48
6;1;48
7;1;48
8;1;48
9;1;48
10;1;48
11;1;48
12;1;48
13;1;48
14;1;48
15;1;48
16;1;48
17;1;48
18;1;48
19;1;48
20;1;48
21;1;48
22;1;48
23;1;47
24;1;47
25;1;47
26;1;47
27;1;47
28;1;47
29;1;47
30;1;47
31;1;47
32;1;47
33;1;47
34;1;47
35;1;47
36;1;47
37;1;47
38;1;47
39;1;47
40;1;47
41;1;47
42;1;47
43;1;47
44;1;47
45;1;47
46;1;47
47;1;47
48;1;47
49;1;47
50;1;47
51;1;47
52;1;47
53;1;47
54;1;47
55;1;47
56;1;47
1;1;50
2;1;50
3;1;50
4;1;50
5;1;50
6;1;50
7;1;50
8;1;50
9;1;50
10;1;50
11;1;50
12;1;50
13;1;50
14;1;50
15;1;50
16;1;50
17;1;50
18;1;50
19;1;50
20;1;50
21;1;50
22;1;50
23;1;49
24;1;49
25;1;49
26;1;49
27;1;49
28;1;49
29;1;49
30;1;49
31;1;49
32;1;49
33;1;49
34;1;49
35;1;49
36;1;49
37;1;49
38;1;49
39;1;49
40;1;49
41;1;49
42;1;49
43;1;49
44;1;49
45;1;49
46;1;49
47;1;49
48;1;49
49;1;49
50;1;49
51;1;49
52;1;49
53;1;49
54;1;49
55;1;49
56;1;49
1;1;52
2;1;52
3;1;52
4;1;52
5;1;52
6;1;52
7;1;52
8;1;52
9;1;52
10;1;52
11;1;52
12;1;52
13;1;52
14;1;52
15;1;52
16;1;52
17;1;52
18;1;52
19;1;52
20;1;52
21;1;52
22;1;52
23;1;51
24;1;51
25;1;51
26;1;51
27;1;51
28;1;51
29;1;51
30;1;51
31;1;51
32;1;51
33;1;51
34;1;51
35;1;51
36;1;51
37;1;51
38;1;51
39;1;51
40;1;51
41;1;51
42;1;51
43;1;51
44;1;51
45;1;51
46;1;51
47;1;51
48;1;51
49;1;51
50;1;51
51;1;51
52;1;51
53;1;51
54;1;51
55;1;51
56;1;51
1;1;54
2;1;54
3;1;54
4;1;54
5;1;54
6;1;54
7;1;54
8;1;54
9;1;54
10;1;54
11;1;54
12;1;54
13;1;54
14;1;54
15;1;54
16;1;54
17;1;54
18;1;54
19;1;54
20;1;54
21;1;54
22;1;54
23;1;53
24;1;53
25;1;53
26;1;53
27;1;53
28;1;53
29;1;53
30;1;53
31;1;53
32;1;53
33;1;53
34;1;53
35;1;53
36;1;53
37;1;53
38;1;53
39;1;53
40;1;53
41;1;53
42;1;53
43;1;53
44;1;53
45;1;53
46;1;53
47;1;53
48;1;53
49;1;53
50;1;53
51;1;53
52;1;53
53;1;53
54;1;53
55;1;53
56;1;53
1;1;56
2;1;56
3;1;56
4;1;56
5;1;56
6;1;56
7;1;56
8;1;56
9;1;56
10;1;56
11;1;56
12;1;56
13;1;56
14;1;56
15;1;56
16;1;56
17;1;56
18;1;56
19;1;56
20;1;56
21;1;56
22;1;56
23;1;55
24;1;55
25;1;55
26;1;55
27;1;55
28;1;55
29;1;55
30;1;55
31;1;55
32;1;55
33;1;55
34;1;55
35;1;55
36;1;55
37;1;55
38;1;55
39;1;55
40;1;55
41;1;55
42;1;55
43;1;55
44;1;55
45;1;55
46;1;55
47;1;55
48;1;55
49;1;55
50;1;55
51;1;55
52;1;55
53;1;55
54;1;55
55;1;55
56;1;55
1;1;58
2;1;58
3;1;58
4;1;58
5;1;58
6;1;58
7;1;58
8;1;58
9;1;58
10;1;58
11;1;58
12;1;58
13;1;58
14;1;58
15;1;58
16;1;58
17;1;58
18;1;58
19;1;58
20;1;58
21;1;58
22;1;58
23;1;57
24;1;57
25;1;57
26;1;57
27;1;57
28;1;57
29;1;57
30;1;57
31;1;57
32;1;57
33;1;57
34;1;57
35;1;57
36;1;57
37;1;57
38;1;57
39;1;57
40;1;57
41;1;57
42;1;57
43;1;57
44;1;57
45;1;57
46;1;57
47;1;57
48;1;57
49;1;57
50;1;57
51;1;57
52;1;57
53;1;57
54;1;57
55;1;57
56;1;57
1;1;60
2;1;60
3;1;60
4;1;60
5;1;60
6;1;60
7;1;60
8;1;60
9;1;60
10;1;60
11;1;60
12;1;60
13;1;60
14;1;60
15;1;60
16;1;60
17;1;60
18;1;60
19;1;60
20;1;60
21;1;60
22;1;60
23;1;59
24;1;59
25;1;59
26;1;59
27;1;59
28;1;59
29;1;59
30;1;59
31;1;59
32;1;59
33;1;59
34;1;59
35;1;59
36;1;59
37;1;59
38;1;59
39;1;59
40;1;59
41;1;59
42;1;59
43;1;59
44;1;59
45;1;59
46;1;59
47;1;59
48;1;59
49;1;59
50;1;59
51;1;59
52;1;59
53;1;59
54;1;59
55;1;59
56;1;59
1;1;62
2;1;62
3;1;62
4;1;62
5;1;62
6;1;62
7;1;62
8;1;62
9;1;62
10;1;62
11;1;62
12;1;62
13;1;62
14;1;62
15;1;62
16;1;62
17;1;62
18;1;62
19;1;62
20;1;62
21;1;62
22;1;62
23;1;61
24;1;61
25;1;61
26;1;61
27;1;61
28;1;61
29;1;61
30;1;61
31;1;61
32;1;61
33;1;61
34;1;61
35;1;61
36;1;61
37;1;61
38;1;61
39;1;61
40;1;61
41;1;61
42;1;61
43;1;61
44;1;61
45;1;61
46;1;61
47;1;61
48;1;61
49;1;61
50;1;61
51;1;61
52;1;61
53;1;61
54;1;61
55;1;61
56;1;61
1;1;64
2;1;64
3;1;64
4;1;64
5;1;64
6;1;64
7;1;64
8;1;64
9;1;64
10;1;64
11;1;64
12;1;64
13;1;64
14;1;64
15;1;64
16;1;64
17;1;64
18;1;64
19;1;64
20;1;64
21;1;64
22;1;64
23;1;63
24;1;63
25;1;63
26;1;63
27;1;63
28;1;63
29;1;63
30;1;63
31;1;63
32;1;63
33;1;63
34;1;63
35;1;63
36;1;63
37;1;63
38;1;63
39;1;63
40;1;63
41;1;63
42;1;63
43;1;63
44;1;63
45;1;63
46;1;63
47;1;63
48;1;63
49;1;63
50;1;63
51;1;63
52;1;63
53;1;63
54;1;63
55;1;63
56;1;63
1;1;66
2;1;66
3;1;66
4;1;66
5;1;66
6;1;66
7;1;66
8;1;66
9;1;66
10;1;66
11;1;66
12;1;66
13;1;66
14;1;66
15;1;66
16;1;66
17;1;66
18;1;66
19;1;66
20;1;66
21;1;66
22;1;66
23;1;65
24;1;65
25;1;65
26;1;65
27;1;65
28;1;65
29;1;65
30;1;65
31;1;65
32;1;65
33;1;65
34;1;65
35;1;65
36;1;65
37;1;65
38;1;65
39;1;65
40;1;65
41;1;65
42;1;65
43;1;65
44;1;65
45;1;65
46;1;65
47;1;65
48;1;65
49;1;65
50;1;65
51;1;65
52;1;65
53;1;65
54;1;65
55;1;65
56;1;65
1;1;68
2;1;68
3;1;68
4;1;68
5;1;68
6;1;68
7;1;68
8;1;68
9;1;68
10;1;68
11;1;68
12;1;68
13;1;68
14;1;68
15;1;68
16;1;68
17;1;68
18;1;68
19;1;68
20;1;68
21;1;68
22;1;68
23;1;67
24;1;67
25;1;67
26;1;67
27;1;67
28;1;67
29;1;67
30;1;67
31;1;67
32;1;67
33;1;67
34;1;67
35;1;67
36;1;67
37;1;67
38;1;67
39;1;67
40;1;67
41;1;67
42;1;67
43;1;67
44;1;67
45;1;67
46;1;67
47;1;67
48;1;67
49;1;67
50;1;67
51;1;67
52;1;67
53;1;67
54;1;67
55;1;67
56;1;67
1;1;70
2;1;70
3;1;70
4;1;70
5;1;70
6;1;70
7;1;70
8;1;70
9;1;70
10;1;70
11;1;70
12;1;70
13;1;70
14;1;70
15;1;70
16;1;70
17;1;70
18;1;70
19;1;70
20;1;70
21;1;70
22;1;70
23;1;69
24;1;69
25;1;69
26;1;69
27;1;69
28;1;69
29;1;69
30;1;69
31;1;69
32;1;69
33;1;69
34;1;69
35;1;69
36;1;69
37;1;69
38;1;69
39;1;69
40;1;69
41;1;69
42;1;69
43;1;69
44;1;69
45;1;69
46;1;69
47;1;69
48;1;69
49;1;69
50;1;69
51;1;69
52;1;69
53;1;69
54;1;69
55;1;69
56;1;69
1;1;72
2;1;72
3;1;72
4;1;72
5;1;72
6;1;72
7;1;72
8;1;72
9;1;72
10;1;72
11;1;72
12;1;72
13;1;72
14;1;72
15;1;72
16;1;72
17;1;72
18;1;72
19;1;72
20;1;72
21;1;72
22;1;72
23;1;71
24;1;71
25;1;71
26;1;71
27;1;71
28;1;71
29;1;71
30;1;71
31;1;71
32;1;71
33;1;71
34;1;71
35;1;71
36;1;71
37;1;71
38;1;71
39;1;71
40;1;71
41;1;71
42;1;71
43;1;71
44;1;71
45;1;71
46;1;71
47;1;71
48;1;71
49;1;71
50;1;71
51;1;71
52;1;71
53;1;71
54;1;71
55;1;71
56;1;71
1;1;74
2;1;74
3;1;74
4;1;74
5;1;74
6;1;74
7;1;74
8;1;74
9;1;74
10;1;74
11;1;74
12;1;74
13;1;74
14;1;74
15;1;74
16;1;74
17;1;74
18;1;74
19;1;74
20;1;74
21;1;74
22;1;74
23;1;73
24;1;73
25;1;73
26;1;73
27;1;73
28;1;73
29;1;73
30;1;73
31;1;73
32;1;73
33;1;73
34;1;73
35;1;73
36;1;73
37;1;73
38;1;73
39;1;73
40;1;73
41;1;73
42;1;73
43;1;73
44;1;73
45;1;73
46;1;73
47;1;73
48;1;73
49;1;73
50;1;73
51;1;73
52;1;73
53;1;73
54;1;73
55;1;73
56;1;73
1;1;76
2;1;76
3;1;76
4;1;76
5;1;76
6;1;76
7;1;76
8;1;76
9;1;76
10;1;76
11;1;76
12;1;76
13;1;76
14;1;76
15;1;76
16;1;76
17;1;76
18;1;76
19;1;76
20;1;76
21;1;76
22;1;76
23;1;75
24;1;75
25;1;75
26;1;75
27;1;75
28;1;75
29;1;75
30;1;75
31;1;75
32;1;75
33;1;75
34;1;75
35;1;75
36;1;75
37;1;75
38;1;75
39;1;75
40;1;75
41;1;75
42;1;75
43;1;75
44;1;75
45;1;75
46;1;75
47;1;75
48;1;75
49;1;75
50;1;75
51;1;75
52;1;75
53;1;75
54;1;75
55;1;75
56;1;75
1;1;78
2;1;78
3;1;78
4;1;78
5;1;78
6;1;78
7;1;78
8;1;78
9;1;78
10;1;78
11;1;78
12;1;78
13;1;78
14;1;78
15;1;78
16;1;78
17;1;78
18;1;78
19;1;78
20;1;78
21;1;78
22;1;78
23;1;77
24;1;77
25;1;77
26;1;77
27;1;77
28;1;77
29;1;77
30;1;77
31;1;77
32;1;77
33;1;77
34;1;77
35;1;77
36;1;77
37;1;77
38;1;77
39;1;77
40;1;77
41;1;77
42;1;77
43;1;77
44;1;77
45;1;77
46;1;77
47;1;77
48;1;77
49;1;77
50;1;77
51;1;77
52;1;77
53;1;77
54;1;77
55;1;77
56;1;77
1;1;80
2;1;80
3;1;80
4;1;80
5;1;80
6;1;80
7;1;80
8;1;80
9;1;80
10;1;80
11;1;80
12;1;80
13;1;80
14;1;80
15;1;80
16;1;80
17;1;80
18;1;80
19;1;80
20;1;80
21;1;80
22;1;80
23;1;79
24;1;79
25;1;79
26;1;79
27;1;79
28;1;79
29;1;79
30;1;79
31;1;79
32;1;79
33;1;79
34;1;79
35;1;79
36;1;79
37;1;79
38;1;79
39;1;79
40;1;79
41;1;79
42;1;79
43;1;79
44;1;79
45;1;79
46;1;79
47;1;79
48;1;79
49;1;79
50;1;79
51;1;79
52;1;79
53;1;79
54;1;79
55;1;79
56;1;79
1;1;82
2;1;82
3;1;82
4;1;82
5;1;82
6;1;82
7;1;82
8;1;82
9;1;82
10;1;82
11;1;82
12;1;82
13;1;82
14;1;82
15;1;82
16;1;82
17;1;82
18;1;82
19;1;82
20;1;82
21;1;82
22;1;82
23;1;81
24;1;81
25;1;81
26;1;81
27;1;81
28;1;81
29;1;81
30;1;81
31;1;81
32;1;81
33;1;81
34;1;81
35;1;81
36;1;81
37;1;81
38;1;81
39;1;81
40;1;81
41;1;81
42;1;81
43;1;81
44;1;81
45;1;81
46;1;81
47;1;81
48;1;81
49;1;81
50;1;81
51;1;81
52;1;81
53;1;81
54;1;81
55;1;81
56;1;81
1;1;84
2;1;84
3;1;84
4;1;84
5;1;84
6;1;84
7;1;84
8;1;84
9;1;84
10;1;84
11;1;84
12;1;84
13;1;84
14;1;84
15;1;84
16;1;84
17;1;84
18;1;84
19;1;84
20;1;84
21;1;84
22;1;84
23;1;83
24;1;83
25;1;83
26;1;83
27;1;83
28;1;83
29;1;83
30;1;83
31;1;83
32;1;83
33;1;83
34;1;83
35;1;83
36;1;83
37;1;83
